Date,CSCO,ISRG,PDD,VRTX,GILD,MCHP,CDNS,CCEP,CHTR,KDP,ZS,MSTR,WBD,ADI,ADBE,CPRT,PEP,ALNY,COST,MDLZ,BKNG,XEL,WDAY,FAST,STX,KHC,ABNB,SBUX,INTU,ODFL,MNST,AMZN,GEHC,INTC,CSGP,DXCM,TXN,VRSK,MELI,FTNT,ADSK,PCAR,WDC,PYPL,MSFT,CTAS,AMAT,EA,AMD,KLAC,NXPI,NVDA,ROP,IDXX,EXC,MRVL,CMCSA,BKR,FANG,MAR,LIN,PANW,MPWR,FER,NFLX,AXON,TSLA,GOOGL,PAYX,META,CRWD,SHOP,ORLY,SNPS,GOOG,AVGO,REGN,AMGN,ADP,INSM,QCOM,DASH,ROST,CSX,TEAM,PLTR,DDOG,HON,TTWO,ARM,AAPL,CEG,TMUS,WMT,CTSH,MU,AEP,ASML,APP,LRCX
2026-02-10 16:10:00,124714.0,10225.0,32058.0,10170.0,58349.0,62250.0,23040.0,10903.0,12301.0,92672.0,12139.0,212817.0,67724.0,13197.0,31673.0,22059.0,25385.0,11465.0,18954.0,50106.0,1423.0,24058.0,36397.0,28315.0,94212.0,185866.0,30222.0,49855.0,24183.0,40728.0,30184.0,409474.0,57918.0,1013760.0,23871.0,21656.0,23862.0,30500.0,1946.0,37907.0,20095.0,8529.0,108497.0,189000.0,177867.0,7750.0,0.0,4555.0,357143.0,3018.0,24325.0,856586.0,9275.0,4191.0,59046.0,47798.0,129566.0,80926.0,8801.0,9097.0,13068.0,107640.0,1743.0,6250.0,353736.0,7919.0,512390.0,290026.0,28570.0,49881.0,16433.0,297075.0,21544.0,23958.0,94556.0,164908.0,3612.0,15366.0,46914.0,6886.0,45428.0,28549.0,14042.0,94106.0,28984.0,311410.0,91371.0,14930.0,39561.0,56396.0,164453.0,181831.0,29215.0,83452.0,26894.0,278759.0,8174.0,39681.0,30586.0,46742.0
2026-02-10 16:15:00,1143128.0,21806.0,41876.0,8062.0,42332.0,54507.0,18654.0,18512.0,12006.0,34803.0,31550.0,179418.0,171096.0,17132.0,29413.0,39538.0,41812.0,8265.0,16666.0,46688.0,2539.0,25465.0,49582.0,35191.0,43630.0,133621.0,42059.0,68368.0,33943.0,21941.0,33129.0,489668.0,41573.0,867142.0,38433.0,32599.0,26428.0,17535.0,1773.0,52187.0,28717.0,17271.0,100097.0,165974.0,205235.0,24502.0,42264.0,10136.0,319031.0,2923.0,17143.0,998460.0,11759.0,3061.0,92956.0,54699.0,187255.0,56006.0,5764.0,26418.0,17936.0,146613.0,4970.0,11752.0,282461.0,8686.0,421103.0,386161.0,34036.0,63926.0,325321.0,324574.0,28874.0,31905.0,156665.0,172153.0,6523.0,21862.0,66670.0,4862.0,82472.0,38717.0,8812.0,72583.0,54898.0,405716.0,110431.0,18530.0,50224.0,49720.0,165718.0,125080.0,46380.0,107747.0,59497.0,274651.0,14405.0,10221.0,46576.0,40801.0
2026-02-10 16:20:00,264773.0,20891.0,111287.0,7222.0,58326.0,75520.0,21088.0,9722.0,15496.0,110098.0,14592.0,130674.0,138583.0,21379.0,42726.0,35730.0,43066.0,6704.0,13627.0,51100.0,3503.0,25542.0,58007.0,31228.0,45632.0,139165.0,31101.0,25954.0,25922.0,26747.0,108426.0,785587.0,18962.0,688164.0,54551.0,36243.0,66909.0,20635.0,6530.0,61692.0,16790.0,8866.0,59573.0,169798.0,402024.0,8156.0,26061.0,7045.0,218170.0,2655.0,36480.0,957774.0,11683.0,2447.0,70334.0,113959.0,270060.0,71038.0,15374.0,11439.0,33388.0,145401.0,2310.0,13154.0,287564.0,11560.0,460922.0,279727.0,14326.0,49640.0,0.0,223631.0,18725.0,12164.0,139929.0,117486.0,9929.0,21345.0,41102.0,8410.0,118234.0,34757.0,14266.0,62062.0,39607.0,558507.0,90533.0,21059.0,60578.0,59322.0,127367.0,45383.0,45336.0,539554.0,31387.0,207910.0,12890.0,16211.0,28566.0,53616.0
2026-02-10 16:25:00,147070.0,10617.0,13379.0,5648.0,46040.0,29341.0,7947.0,6510.0,28992.0,134387.0,18572.0,133020.0,232300.0,7239.0,21871.0,23948.0,66672.0,5465.0,9878.0,58416.0,3425.0,28226.0,47333.0,58964.0,57354.0,131235.0,26626.0,74806.0,83450.0,28326.0,47240.0,378633.0,61980.0,620106.0,25474.0,156956.0,148230.0,7606.0,1350.0,53072.0,18099.0,11496.0,68765.0,299897.0,206809.0,13776.0,34919.0,33517.0,205137.0,2695.0,40575.0,953180.0,6485.0,4601.0,61758.0,58902.0,153927.0,111542.0,13064.0,23256.0,10474.0,130891.0,3429.0,14054.0,269268.0,4425.0,482791.0,219003.0,17932.0,36125.0,24109.0,217228.0,25464.0,8079.0,119716.0,140782.0,1772.0,22474.0,53704.0,22415.0,79531.0,20701.0,7465.0,69023.0,59540.0,657729.0,108998.0,19995.0,50857.0,45836.0,123068.0,17998.0,43446.0,167087.0,30273.0,321651.0,13504.0,20853.0,38043.0,46376.0
2026-02-10 16:30:00,200879.0,11720.0,18094.0,6584.0,79338.0,100103.0,9331.0,157600.0,26470.0,133870.0,13525.0,133425.0,151804.0,11272.0,42269.0,17841.0,346487.0,7168.0,7910.0,44035.0,2636.0,45662.0,42005.0,36791.0,47660.0,151108.0,26846.0,88262.0,93875.0,48736.0,38290.0,371429.0,20460.0,842364.0,66192.0,23338.0,34886.0,9366.0,1211.0,38438.0,22217.0,10374.0,95925.0,126982.0,250743.0,13279.0,22347.0,9602.0,197498.0,4497.0,22653.0,1008511.0,7484.0,2444.0,74626.0,39639.0,146635.0,80393.0,9148.0,24355.0,12169.0,91561.0,2787.0,25851.0,284995.0,7665.0,562377.0,240956.0,24942.0,35068.0,16516.0,273633.0,24617.0,14904.0,385078.0,130525.0,2599.0,15498.0,101910.0,8127.0,60454.0,14143.0,12288.0,70202.0,89602.0,627968.0,94175.0,28314.0,61759.0,57041.0,179386.0,14384.0,23832.0,157974.0,41460.0,234537.0,20105.0,31212.0,25792.0,46360.0
2026-02-10 16:35:00,181817.0,10636.0,22889.0,4769.0,41878.0,74375.0,18400.0,0.0,53728.0,23953.0,9747.0,146764.0,121180.0,10534.0,31056.0,20309.0,65530.0,2702.0,6996.0,47661.0,2162.0,33297.0,29527.0,21963.0,75268.0,118814.0,38141.0,49719.0,37323.0,140416.0,28485.0,319614.0,13498.0,2114816.0,26006.0,16735.0,60346.0,12603.0,4156.0,52511.0,11257.0,6928.0,94066.0,156088.0,173165.0,15698.0,30414.0,10062.0,156605.0,2492.0,25432.0,896443.0,3562.0,1933.0,688240.0,57280.0,265867.0,48577.0,6869.0,26191.0,18978.0,168224.0,2438.0,7275.0,187096.0,4712.0,577300.0,240651.0,20161.0,49519.0,17367.0,216358.0,20544.0,20783.0,176352.0,209854.0,2048.0,18749.0,34864.0,6073.0,61757.0,10790.0,6085.0,79774.0,71818.0,602279.0,83271.0,23227.0,18338.0,48344.0,206044.0,11925.0,24246.0,97087.0,26546.0,338120.0,10439.0,13067.0,38961.0,46907.0
2026-02-10 16:40:00,212431.0,8288.0,14628.0,6877.0,39619.0,35794.0,13105.0,1350.0,47483.0,74405.0,10939.0,95416.0,253946.0,4082.0,19740.0,16876.0,25878.0,6636.0,6108.0,38570.0,2215.0,23566.0,953758.0,23027.0,38288.0,193563.0,23905.0,893072.0,22592.0,25438.0,19209.0,304520.0,47525.0,1302289.0,27719.0,18749.0,40845.0,23858.0,1128.0,52930.0,13132.0,7062.0,71243.0,175248.0,144676.0,10320.0,30888.0,3992.0,206296.0,3558.0,28864.0,685267.0,10789.0,2151.0,60354.0,37842.0,181695.0,56119.0,10262.0,23269.0,10173.0,145405.0,1715.0,4693.0,245745.0,16316.0,613518.0,374183.0,20856.0,58643.0,17265.0,208220.0,26121.0,13484.0,124825.0,84441.0,10442.0,22337.0,38454.0,5587.0,42443.0,5710.0,6051.0,68029.0,80482.0,519064.0,64418.0,24154.0,61113.0,37057.0,140722.0,7563.0,28261.0,106892.0,41863.0,192507.0,19675.0,6826.0,32387.0,81367.0
2026-02-10 16:45:00,196749.0,7755.0,25068.0,5876.0,155793.0,36961.0,10098.0,1786.0,75295.0,198627.0,10840.0,108711.0,4014937.0,29921.0,27130.0,17050.0,32255.0,5908.0,4803.0,47748.0,2344.0,26972.0,23877.0,23810.0,41218.0,104856.0,32137.0,47019.0,56935.0,27041.0,30495.0,389292.0,20603.0,1106052.0,682731.0,30987.0,28711.0,6891.0,1396.0,44066.0,14695.0,4883.0,65175.0,130235.0,104694.0,15805.0,35555.0,7902.0,180854.0,3327.0,44807.0,988818.0,5562.0,1642.0,57918.0,62365.0,173201.0,42098.0,8656.0,46033.0,9145.0,79835.0,2710.0,3669.0,237462.0,15052.0,400436.0,358695.0,17084.0,58627.0,14045.0,202757.0,24922.0,17266.0,177990.0,138040.0,4078.0,30876.0,24262.0,42991.0,60737.0,31719.0,7969.0,81395.0,48312.0,359723.0,68495.0,23470.0,27338.0,41428.0,162254.0,10862.0,29317.0,86409.0,44240.0,252009.0,8657.0,15265.0,28609.0,189984.0
2026-02-10 16:50:00,185930.0,8867.0,28137.0,7786.0,63653.0,54190.0,10891.0,3100.0,12306.0,129808.0,21829.0,117861.0,0.0,20938.0,25134.0,16654.0,24800.0,4503.0,5864.0,35042.0,3277.0,17529.0,74363.0,26234.0,50912.0,144596.0,20359.0,46240.0,53827.0,10402.0,25769.0,312015.0,19622.0,936612.0,24884.0,18159.0,14058.0,12817.0,1337.0,49037.0,14559.0,8253.0,45385.0,128264.0,164604.0,10479.0,23492.0,23471.0,167050.0,2913.0,25904.0,540457.0,3912.0,1268.0,52560.0,49424.0,196023.0,38922.0,3674.0,14802.0,23439.0,125511.0,2206.0,3125.0,177373.0,22434.0,342137.0,213821.0,19045.0,60186.0,16389.0,154864.0,21959.0,8203.0,121548.0,94777.0,4433.0,8683.0,21644.0,5963.0,62017.0,21880.0,6864.0,39625.0,53190.0,362094.0,53753.0,14552.0,21834.0,36263.0,157008.0,10806.0,29358.0,89038.0,34685.0,182714.0,6494.0,12724.0,42798.0,59120.0
2026-02-10 16:55:00,176530.0,7529.0,32207.0,15565.0,41238.0,57541.0,28325.0,6648.0,11475.0,23039.0,6672.0,73995.0,66917.0,11459.0,25263.0,26083.0,33503.0,3562.0,7216.0,74996.0,2281.0,25092.0,44015.0,25586.0,22256.0,212669.0,24343.0,56541.0,81220.0,28364.0,65470.0,379775.0,46241.0,661334.0,17537.0,14553.0,20764.0,7242.0,3801.0,45764.0,16165.0,5514.0,83226.0,82263.0,123476.0,18966.0,19604.0,21181.0,131661.0,1689.0,11895.0,529953.0,11194.0,1844.0,77482.0,32616.0,168725.0,27452.0,8677.0,14675.0,38037.0,101262.0,2957.0,2341.0,172424.0,5767.0,402939.0,189886.0,31852.0,30353.0,31249.0,144717.0,18958.0,3060.0,161519.0,64459.0,888.0,16642.0,36948.0,2433.0,44141.0,20754.0,7318.0,1420279.0,40183.0,505184.0,108222.0,15362.0,16469.0,53324.0,143530.0,8656.0,25202.0,109720.0,44799.0,179534.0,13549.0,9109.0,38964.0,40094.0
2026-02-10 17:00:00,419381.0,6124.0,19302.0,4662.0,68920.0,26976.0,10666.0,2387.0,10062.0,25172.0,8557.0,90362.0,110871.0,9000.0,24155.0,19256.0,49164.0,6670.0,8835.0,50069.0,2395.0,17383.0,43962.0,19740.0,40144.0,117259.0,30085.0,61836.0,23575.0,15824.0,26768.0,343714.0,19319.0,581758.0,31815.0,79268.0,38141.0,13401.0,1594.0,39037.0,14568.0,21040.0,85242.0,195838.0,200654.0,10396.0,47954.0,15028.0,143338.0,5489.0,28383.0,438999.0,7546.0,1873.0,61492.0,28120.0,232071.0,1002694.0,3338.0,14367.0,9279.0,396369.0,3027.0,2620.0,216556.0,6939.0,315423.0,171232.0,31480.0,50940.0,17369.0,143374.0,14180.0,12586.0,76974.0,67766.0,2217.0,16818.0,41954.0,5398.0,60913.0,28445.0,7976.0,0.0,31324.0,768035.0,59249.0,13001.0,17731.0,139243.0,134577.0,11242.0,35497.0,76246.0,25222.0,174129.0,12121.0,9241.0,22299.0,47200.0
2026-02-10 17:05:00,248013.0,12136.0,12057.0,163981.0,48348.0,128050.0,48113.0,2241.0,14386.0,30741.0,7735.0,66823.0,46971.0,11417.0,26883.0,15184.0,18178.0,6318.0,4473.0,53087.0,2424.0,10737.0,38392.0,35064.0,41940.0,83308.0,21783.0,23209.0,30318.0,12994.0,31718.0,294743.0,50955.0,548858.0,18522.0,636847.0,23616.0,11545.0,15230.0,31090.0,14739.0,8567.0,60774.0,142663.0,132802.0,25048.0,48317.0,3576.0,121768.0,4109.0,14895.0,696085.0,6179.0,2364.0,85134.0,33411.0,113313.0,0.0,4057.0,38360.0,22903.0,92674.0,1884.0,1290.0,188034.0,35911.0,319811.0,208829.0,16058.0,87719.0,15508.0,152293.0,15904.0,8995.0,189015.0,88867.0,821.0,14024.0,23652.0,2544.0,58211.0,18887.0,7195.0,50866.0,35850.0,399444.0,87498.0,14738.0,20555.0,46841.0,174209.0,10528.0,33062.0,73891.0,35086.0,202678.0,9395.0,8533.0,18787.0,44756.0
2026-02-10 17:10:00,3704951.0,19731.0,21313.0,0.0,47196.0,23122.0,28564.0,6690.0,9048.0,30414.0,10377.0,81766.0,86067.0,6933.0,19635.0,60171.0,29707.0,3397.0,7182.0,60982.0,1653.0,10702.0,33297.0,41768.0,46684.0,90688.0,15001.0,24821.0,17086.0,14588.0,18144.0,214963.0,36460.0,423865.0,15094.0,25349.0,35218.0,5184.0,13644.0,37449.0,10359.0,4363.0,81065.0,136866.0,100635.0,12883.0,30617.0,4443.0,121017.0,2638.0,16371.0,504043.0,3115.0,906.0,34936.0,26671.0,162518.0,38237.0,14323.0,19472.0,9052.0,107664.0,1747.0,4839.0,193903.0,7898.0,303501.0,191158.0,24967.0,49490.0,13201.0,121646.0,14641.0,8054.0,119288.0,74729.0,1075.0,8393.0,25428.0,1459.0,46960.0,17436.0,15508.0,124864.0,111612.0,475236.0,110110.0,33702.0,13945.0,28760.0,165489.0,10895.0,17107.0,90854.0,47808.0,195929.0,13031.0,7458.0,19707.0,38152.0
2026-02-10 17:15:00,0.0,8953.0,10013.0,5564.0,45272.0,42260.0,20828.0,4432.0,8589.0,136047.0,9861.0,85815.0,78254.0,10283.0,18032.0,36605.0,32563.0,5122.0,8392.0,61692.0,2339.0,15603.0,34293.0,27747.0,27940.0,201403.0,28992.0,19783.0,24679.0,7927.0,39278.0,210475.0,16697.0,505274.0,30930.0,51722.0,16550.0,5458.0,1609.0,34122.0,13118.0,5559.0,78183.0,71693.0,134804.0,11430.0,21339.0,5765.0,115624.0,3707.0,29814.0,842214.0,4359.0,4376.0,61420.0,45024.0,190239.0,31479.0,4394.0,13799.0,13132.0,98764.0,2505.0,336.0,146245.0,13995.0,906431.0,200940.0,20447.0,33191.0,13886.0,73562.0,13571.0,46150.0,137926.0,82331.0,6907.0,17669.0,45288.0,6957.0,44837.0,9620.0,3972.0,105282.0,50926.0,427755.0,102403.0,37692.0,37471.0,37732.0,155882.0,17880.0,43116.0,62762.0,29553.0,272053.0,23158.0,6397.0,25066.0,24558.0
2026-02-10 17:20:00,199761.0,5996.0,6647.0,137456.0,31581.0,26754.0,22619.0,2431.0,8688.0,22266.0,7358.0,134282.0,68498.0,6924.0,14007.0,36628.0,24558.0,2389.0,8210.0,52735.0,1834.0,20779.0,19012.0,21373.0,41974.0,1089351.0,12909.0,44919.0,46044.0,11757.0,35914.0,247836.0,8952.0,655566.0,39797.0,27247.0,25101.0,9867.0,2745.0,21934.0,11389.0,12425.0,118744.0,110146.0,121444.0,8597.0,15388.0,9283.0,150054.0,3394.0,28975.0,944177.0,2564.0,2256.0,50706.0,77519.0,116073.0,25924.0,5627.0,31516.0,21628.0,87324.0,2195.0,8780.0,238735.0,13407.0,802395.0,130179.0,35640.0,56615.0,8071.0,92781.0,28480.0,35723.0,61506.0,76299.0,13607.0,9026.0,21638.0,8656.0,79704.0,15219.0,15107.0,62075.0,33220.0,328815.0,109958.0,11601.0,33062.0,24070.0,297387.0,13921.0,27281.0,81817.0,102379.0,247685.0,10279.0,11521.0,29753.0,46874.0
2026-02-10 17:25:00,99703.0,7170.0,15285.0,0.0,28819.0,70566.0,4409.0,5820.0,7204.0,46323.0,5626.0,92691.0,137056.0,8265.0,18251.0,16362.0,28531.0,3550.0,6068.0,41637.0,2741.0,17233.0,26312.0,19384.0,45406.0,66076.0,11718.0,13758.0,30237.0,15566.0,62191.0,231484.0,25761.0,364399.0,21883.0,12528.0,29000.0,9253.0,1090.0,25298.0,12098.0,8790.0,65526.0,101080.0,127869.0,16688.0,17939.0,6426.0,130168.0,5669.0,13370.0,768150.0,3549.0,2332.0,46398.0,54446.0,123676.0,69655.0,6855.0,13483.0,13701.0,124635.0,3486.0,3728.0,246420.0,16135.0,499257.0,142972.0,33237.0,31884.0,5300.0,82645.0,17070.0,13896.0,82966.0,49203.0,1177.0,11870.0,31196.0,1190.0,53124.0,12660.0,5144.0,40250.0,40915.0,349257.0,55350.0,16022.0,18753.0,35392.0,134916.0,10594.0,28613.0,62342.0,172953.0,166625.0,8210.0,4180.0,26135.0,22948.0
2026-02-10 17:30:00,92856.0,7264.0,22921.0,18377.0,28407.0,40934.0,7020.0,3091.0,5976.0,61506.0,7134.0,82530.0,94506.0,8444.0,23677.0,23257.0,19581.0,3349.0,6851.0,26777.0,2183.0,17827.0,25904.0,14794.0,19144.0,83830.0,19167.0,16830.0,16999.0,7002.0,73225.0,245524.0,12568.0,724905.0,33129.0,23114.0,34785.0,10328.0,2056.0,17735.0,16263.0,18654.0,43693.0,154348.0,116786.0,7081.0,12960.0,4782.0,101911.0,2587.0,10305.0,673541.0,2302.0,2551.0,42190.0,28575.0,110716.0,30532.0,20190.0,16548.0,8638.0,273846.0,1459.0,2233.0,181159.0,8544.0,433148.0,146332.0,17636.0,49454.0,7621.0,103554.0,44570.0,18902.0,72040.0,62093.0,5064.0,8875.0,41330.0,6107.0,35502.0,15264.0,6430.0,72145.0,33951.0,248873.0,45702.0,13544.0,21782.0,34168.0,127897.0,22676.0,14313.0,58926.0,57066.0,195642.0,10906.0,6563.0,29967.0,49251.0
2026-02-10 17:35:00,106047.0,10956.0,20677.0,13416.0,39324.0,19137.0,10908.0,3274.0,5178.0,178737.0,6492.0,123647.0,69866.0,10432.0,25112.0,42009.0,27824.0,6874.0,8947.0,38022.0,6297.0,14014.0,19447.0,16343.0,37386.0,146360.0,21012.0,22545.0,19457.0,4258.0,23440.0,226801.0,14835.0,454823.0,12650.0,36062.0,18706.0,19329.0,861.0,25543.0,15491.0,9390.0,35569.0,85076.0,181980.0,12636.0,25477.0,18250.0,93623.0,2409.0,11156.0,614958.0,7127.0,3801.0,38570.0,34934.0,70759.0,35925.0,8697.0,18481.0,6584.0,163834.0,1090.0,1622.0,197725.0,9152.0,381914.0,165256.0,29177.0,60072.0,6787.0,111033.0,18761.0,12222.0,80702.0,69417.0,1522.0,7601.0,32906.0,8732.0,36141.0,13384.0,9408.0,58966.0,44105.0,218038.0,71349.0,24665.0,22294.0,12110.0,125037.0,25933.0,33157.0,41250.0,50616.0,190414.0,10177.0,5186.0,25127.0,34541.0
2026-02-10 17:40:00,142756.0,8508.0,18416.0,11842.0,36337.0,28735.0,3544.0,3995.0,31247.0,110401.0,6135.0,104718.0,76832.0,7588.0,30605.0,8071.0,21232.0,8238.0,5969.0,25432.0,4420.0,25247.0,29780.0,22396.0,31942.0,73582.0,19532.0,20572.0,10621.0,5664.0,15068.0,299492.0,26850.0,445452.0,14334.0,28695.0,32267.0,8365.0,8006.0,25632.0,12009.0,10830.0,56455.0,144310.0,154073.0,8417.0,30039.0,9526.0,87639.0,1130.0,8564.0,1031235.0,3840.0,1353.0,53068.0,33576.0,159289.0,51907.0,10872.0,10600.0,5150.0,116468.0,1904.0,2615.0,152622.0,12043.0,319455.0,184814.0,14757.0,52007.0,10348.0,118655.0,41654.0,10332.0,147997.0,65339.0,2693.0,7469.0,36822.0,1885.0,31509.0,8830.0,6738.0,65158.0,43037.0,343338.0,73030.0,10386.0,17864.0,18158.0,166309.0,9822.0,21110.0,59728.0,53726.0,126654.0,9987.0,2430.0,37292.0,29784.0
2026-02-10 17:45:00,75206.0,13400.0,22157.0,20426.0,71681.0,48579.0,12668.0,2955.0,10519.0,76632.0,12356.0,187754.0,22515.0,25359.0,24699.0,14030.0,27505.0,32374.0,5752.0,17060.0,1993.0,18425.0,35501.0,24318.0,43926.0,68897.0,16290.0,30048.0,22173.0,26059.0,65953.0,296585.0,29318.0,474449.0,24250.0,12532.0,18045.0,15374.0,1442.0,25330.0,14023.0,5082.0,31237.0,167636.0,157734.0,17868.0,25164.0,2935.0,113655.0,4784.0,12420.0,1023810.0,4998.0,1179.0,73478.0,36780.0,199108.0,26658.0,3987.0,20581.0,6450.0,129797.0,2867.0,1294.0,215923.0,13729.0,398046.0,148862.0,34130.0,71185.0,20531.0,107876.0,23079.0,7971.0,83358.0,71427.0,934.0,12299.0,20302.0,6254.0,50023.0,31107.0,12991.0,42257.0,21110.0,328348.0,79972.0,13073.0,17679.0,29907.0,167035.0,18025.0,504743.0,56262.0,52832.0,209777.0,7720.0,7765.0,30628.0,29732.0
2026-02-10 17:50:00,87996.0,8416.0,7043.0,5432.0,39111.0,122159.0,11857.0,2080.0,6776.0,87826.0,6545.0,77109.0,62980.0,5503.0,17816.0,10590.0,16377.0,6671.0,6185.0,36057.0,3578.0,20444.0,17511.0,20547.0,20690.0,119077.0,18167.0,17217.0,14996.0,11117.0,13678.0,355447.0,23371.0,432131.0,33409.0,21901.0,23276.0,8349.0,6917.0,21026.0,10935.0,7775.0,39847.0,73189.0,169786.0,15662.0,29850.0,25528.0,137146.0,2415.0,14620.0,723945.0,4011.0,1547.0,39832.0,74488.0,133958.0,25914.0,9036.0,15661.0,7282.0,175465.0,2512.0,2898.0,145753.0,8843.0,313439.0,150806.0,16987.0,39756.0,11170.0,102470.0,26346.0,5193.0,56837.0,76802.0,1143.0,5711.0,26452.0,48880.0,38098.0,10108.0,13817.0,39167.0,18116.0,216213.0,50330.0,45943.0,27015.0,37363.0,94937.0,17386.0,0.0,52880.0,20725.0,251273.0,20251.0,5064.0,25445.0,22604.0
2026-02-10 17:55:00,79486.0,7871.0,12676.0,7267.0,29928.0,40426.0,14653.0,7334.0,10360.0,108510.0,5674.0,72048.0,36635.0,9987.0,42335.0,10254.0,21297.0,1863.0,5528.0,21362.0,1863.0,12600.0,18174.0,25133.0,17418.0,90989.0,20274.0,20550.0,9313.0,1920.0,29899.0,425899.0,18391.0,407231.0,28597.0,15694.0,13025.0,12838.0,2874.0,20284.0,13333.0,5842.0,38751.0,151109.0,162064.0,26829.0,15301.0,22301.0,89497.0,1614.0,3578.0,544266.0,5791.0,3110.0,57636.0,128609.0,131976.0,38839.0,7278.0,17545.0,8000.0,294308.0,1837.0,1386.0,181518.0,5790.0,199885.0,176443.0,327391.0,65565.0,15692.0,109862.0,13657.0,9772.0,71048.0,42875.0,9412.0,12479.0,27106.0,21943.0,29989.0,9821.0,21261.0,59029.0,37100.0,157460.0,88750.0,11386.0,24208.0,21418.0,121628.0,18296.0,17023.0,46918.0,48039.0,228455.0,13116.0,2628.0,26384.0,15274.0
2026-02-10 18:00:00,94783.0,5497.0,11974.0,13119.0,42256.0,20032.0,11497.0,1612.0,8367.0,20228.0,7364.0,83136.0,30768.0,6721.0,42525.0,18710.0,18434.0,8678.0,4877.0,14794.0,3114.0,11000.0,23575.0,28077.0,26678.0,91403.0,66865.0,30018.0,34091.0,20923.0,15784.0,313663.0,8277.0,430677.0,31783.0,15055.0,15022.0,13485.0,1913.0,24221.0,11976.0,11796.0,47316.0,104760.0,151656.0,16772.0,16055.0,8710.0,116905.0,567.0,7448.0,465184.0,10701.0,2443.0,114854.0,64341.0,207192.0,39201.0,3625.0,17607.0,4761.0,363002.0,1142.0,2357.0,135718.0,11866.0,292313.0,171417.0,0.0,35946.0,15646.0,155568.0,12654.0,18791.0,171383.0,42818.0,4513.0,5841.0,32262.0,3546.0,37453.0,14479.0,9246.0,69155.0,59910.0,225231.0,65549.0,10812.0,12957.0,22944.0,79466.0,13018.0,69617.0,40519.0,15612.0,132124.0,15464.0,3855.0,21609.0,23367.0
2026-02-10 18:05:00,115554.0,5563.0,11706.0,7596.0,89068.0,31096.0,8926.0,5162.0,4785.0,47462.0,9421.0,103338.0,32429.0,13855.0,35221.0,26377.0,23414.0,6623.0,4913.0,50665.0,2000.0,17818.0,25940.0,21266.0,14354.0,74357.0,19970.0,38452.0,19003.0,2997.0,14382.0,339845.0,9737.0,401807.0,38426.0,15330.0,22271.0,10824.0,1732.0,39286.0,12581.0,10135.0,42474.0,129651.0,137554.0,10573.0,33406.0,15380.0,3059361.0,3239.0,9613.0,508749.0,3086.0,2694.0,46354.0,57603.0,128882.0,16438.0,4831.0,22930.0,9662.0,251288.0,2236.0,8387.0,132991.0,5788.0,264446.0,138083.0,20391.0,36016.0,18483.0,113432.0,14435.0,16463.0,129634.0,54946.0,3660.0,6293.0,38604.0,6985.0,31582.0,6495.0,5629.0,52973.0,40227.0,205045.0,80382.0,5937.0,20595.0,28060.0,117318.0,10140.0,94391.0,75308.0,16909.0,163263.0,14564.0,4887.0,23243.0,29597.0
2026-02-10 18:10:00,97683.0,8037.0,13659.0,6026.0,24770.0,50791.0,6932.0,1429.0,6414.0,16770.0,6372.0,133492.0,99053.0,11973.0,24952.0,18987.0,37853.0,2204.0,5872.0,49156.0,1917.0,12209.0,27473.0,20559.0,27300.0,115883.0,17946.0,27498.0,19677.0,24350.0,15922.0,391494.0,47326.0,380952.0,31415.0,14923.0,21076.0,19799.0,1176.0,36623.0,14214.0,9872.0,31551.0,190178.0,154833.0,6452.0,49997.0,5086.0,0.0,3676.0,10863.0,564662.0,11547.0,1456.0,52744.0,39693.0,100770.0,24891.0,2799.0,15797.0,10432.0,165218.0,2483.0,1793.0,159333.0,12605.0,428866.0,167452.0,16128.0,33171.0,14050.0,134718.0,22278.0,24691.0,124798.0,33492.0,2808.0,7227.0,31470.0,4998.0,43535.0,13771.0,5642.0,35827.0,44030.0,180983.0,69905.0,11553.0,12798.0,15337.0,109686.0,24037.0,69275.0,68719.0,23751.0,171766.0,11530.0,4103.0,23676.0,28604.0
2026-02-10 18:15:00,82483.0,9196.0,11825.0,6408.0,48917.0,27341.0,8138.0,7795.0,13611.0,27196.0,5697.0,109707.0,66373.0,10848.0,19774.0,8309.0,42757.0,8876.0,5044.0,22365.0,2328.0,12750.0,19562.0,19259.0,44158.0,70947.0,37917.0,29360.0,21884.0,29055.0,13155.0,607189.0,10341.0,448441.0,31800.0,124826.0,24183.0,13048.0,965.0,31472.0,11957.0,9486.0,48056.0,148722.0,179054.0,12134.0,18653.0,11257.0,117717.0,2376.0,9478.0,763600.0,6997.0,2662.0,59598.0,41559.0,158440.0,14995.0,9714.0,41054.0,5250.0,213034.0,3199.0,3816.0,178818.0,11638.0,364139.0,152027.0,23899.0,51671.0,16177.0,148175.0,10374.0,8902.0,122006.0,61568.0,2951.0,7102.0,25636.0,20875.0,39246.0,19137.0,4620.0,96424.0,22047.0,300208.0,77951.0,521368.0,29107.0,54770.0,154932.0,11543.0,42769.0,67364.0,25631.0,190224.0,15274.0,2996.0,21137.0,51497.0
